YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Hsig,TP,Avg_Wv_Dir,Avg_Wv_Dir_N,M_Decl
2016,4,9,12,25,0,0.39,15.40,174.00,151.38,-22.62
2016,4,9,12,55,0,0.37,16.70,181.00,158.38,-22.62
2016,4,9,13,25,0,0.43,13.30,175.00,152.38,-22.62
2016,4,9,13,55,0,0.44,16.70,175.00,152.38,-22.62
2016,4,9,14,25,0,0.51,15.40,190.00,167.38,-22.62
2016,4,9,14,55,0,0.49,15.40,174.00,151.38,-22.62
2016,4,9,15,25,0,0.50,15.40,144.00,121.38,-22.62
2016,4,9,15,55,0,0.60,15.40,163.00,140.38,-22.62
2016,4,9,16,25,0,0.64,15.40,154.00,131.38,-22.62
2016,4,9,16,55,0,0.65,12.50,180.00,157.38,-22.62
2016,4,9,17,25,0,0.66,15.40,167.00,144.38,-22.62
2016,4,9,17,55,0,0.77,15.40,184.00,161.38,-22.62
2016,4,9,18,25,0,0.78,12.50,185.00,162.38,-22.62
2016,4,9,18,55,0,0.68,15.40,170.00,147.38,-22.62
2016,4,9,19,25,0,0.62,15.40,191.00,168.38,-22.62
2016,4,9,19,55,0,0.70,14.30,168.00,145.38,-22.62
2016,4,9,20,25,0,0.59,15.40,163.00,140.38,-22.62
2016,4,9,20,55,0,0.70,11.80,166.00,143.38,-22.62
2016,4,9,21,25,0,0.77,14.30,165.00,142.38,-22.62
2016,4,9,21,55,0,0.75,15.40,163.00,140.38,-22.62
2016,4,9,22,25,0,0.72,15.40,169.00,146.38,-22.62
2016,4,9,22,55,0,0.65,14.30,176.00,153.38,-22.62
2016,4,9,23,25,0,0.65,14.30,168.00,145.38,-22.62
2016,4,9,23,55,0,0.63,15.40,165.00,142.38,-22.62
2016,4,10,0,25,0,0.65,13.30,169.00,146.38,-22.62
2016,4,10,0,55,0,0.59,13.30,166.00,143.38,-22.62
2016,4,10,1,25,0,0.73,14.30,169.00,146.38,-22.62
2016,4,10,1,55,0,0.58,15.40,169.00,146.38,-22.62
2016,4,10,2,25,0,0.59,12.50,173.00,150.38,-22.62
2016,4,10,2,55,0,0.61,15.40,162.00,139.38,-22.62
2016,4,10,3,25,0,0.65,14.30,157.00,134.38,-22.62
2016,4,10,3,55,0,0.62,14.30,164.00,141.38,-22.62
2016,4,10,4,25,0,0.86,14.30,153.00,130.38,-22.62
2016,4,10,4,55,0,0.81,14.30,159.00,136.38,-22.62
2016,4,10,5,25,0,0.91,13.30,171.00,148.38,-22.62
2016,4,10,5,55,0,0.84,14.30,169.00,146.38,-22.62
2016,4,10,6,25,0,0.76,15.40,169.00,146.38,-22.62
2016,4,10,6,55,0,0.90,14.30,164.00,141.38,-22.62
2016,4,10,7,25,0,0.78,15.40,163.00,140.38,-22.62
2016,4,10,7,55,0,0.89,14.30,153.00,130.38,-22.62
2016,4,10,8,25,0,0.73,14.30,170.00,147.38,-22.62
2016,4,10,8,55,0,0.79,14.30,172.00,149.38,-22.62
2016,4,10,9,25,0,0.78,14.30,176.00,153.38,-22.62
2016,4,10,9,55,0,0.87,14.30,171.00,148.38,-22.62
2016,4,10,10,25,0,0.78,14.30,173.00,150.38,-22.62
2016,4,10,10,55,0,0.67,13.30,168.00,145.38,-22.62
2016,4,10,11,55,0,0.60,13.30,174.00,151.38,-22.62
2016,4,10,12,25,0,0.67,13.30,178.00,155.38,-22.62
2016,4,10,12,55,0,0.60,12.50,175.00,152.38,-22.62
2016,4,10,13,25,0,0.62,11.80,178.00,155.38,-22.62
2016,4,10,13,55,0,0.67,14.30,183.00,160.38,-22.62
2016,4,10,14,25,0,0.68,14.30,177.00,154.38,-22.62
2016,4,10,14,55,0,0.72,12.50,174.00,151.38,-22.62
2016,4,10,15,25,0,0.71,12.50,164.00,141.38,-22.62
2016,4,10,15,55,0,0.66,11.10,173.00,150.38,-22.62
2016,4,10,16,25,0,0.73,13.30,168.00,145.38,-22.62
2016,4,10,16,55,0,0.82,14.30,159.00,136.38,-22.62
2016,4,10,17,25,0,0.95,11.80,165.00,142.38,-22.62
2016,4,10,17,55,0,0.80,14.30,168.00,145.38,-22.62
2016,4,10,18,25,0,0.79,11.10,167.00,144.38,-22.62
2016,4,10,18,55,0,0.80,12.50,166.00,143.38,-22.62
2016,4,10,19,25,0,0.86,11.10,169.00,146.38,-22.62
2016,4,10,19,55,0,0.71,11.80,170.00,147.38,-22.62
2016,4,10,20,25,0,0.65,13.30,162.00,139.38,-22.62
2016,4,10,20,55,0,0.73,13.30,159.00,136.38,-22.62
2016,4,10,21,25,0,0.61,10.00,172.00,149.38,-22.62
2016,4,10,21,55,0,0.49,14.30,174.00,151.38,-22.62
2016,4,10,22,25,0,0.53,13.30,178.00,155.38,-22.62
2016,4,10,22,55,0,0.54,14.30,185.00,162.38,-22.62
2016,4,10,23,25,0,0.55,14.30,192.00,169.38,NULL
2016,4,10,23,55,0,0.55,14.30,196.00,173.38,-22.62
2016,4,11,0,25,0,0.59,14.30,194.00,171.38,-22.62
2016,4,11,0,55,0,0.54,9.50,179.00,156.38,-22.62
2016,4,11,1,25,0,0.50,14.30,178.00,155.38,-22.62
2016,4,11,1,55,0,0.50,9.50,189.00,166.38,-22.62
2016,4,11,2,25,0,0.52,10.50,179.00,156.38,-22.62
2016,4,11,2,55,0,0.49,11.80,176.00,153.38,-22.62
2016,4,11,3,25,0,0.53,10.00,183.00,160.38,-22.62
2016,4,11,3,55,0,0.67,10.00,176.00,153.38,-22.62
2016,4,11,4,25,0,0.60,9.50,173.00,150.38,-22.62
2016,4,11,4,55,0,0.57,14.30,178.00,155.38,-22.62
2016,4,11,5,25,0,0.66,14.30,176.00,153.38,-22.62
2016,4,11,5,55,0,0.72,14.30,162.00,139.38,-22.62
2016,4,11,6,25,0,0.67,10.00,173.00,150.38,-22.62
2016,4,11,6,55,0,0.66,12.50,182.00,159.38,-22.62
2016,4,11,7,25,0,0.59,14.30,185.00,162.38,-22.62
2016,4,11,7,55,0,0.57,13.30,188.00,165.38,-22.62
2016,4,11,8,25,0,0.64,13.30,175.00,152.38,-22.62
2016,4,11,8,55,0,0.37,13.30,184.00,161.38,-22.62
2016,4,11,9,25,0,0.51,13.30,171.00,148.38,-22.62
2016,4,11,9,55,0,0.38,9.50,186.00,163.38,-22.62
2016,4,11,10,25,0,0.41,14.30,185.00,162.38,-22.62
2016,4,11,10,55,0,0.44,14.30,179.00,156.38,-22.62
2016,4,11,11,25,0,0.45,9.50,187.00,164.38,-22.62
2016,4,11,11,55,0,0.44,11.80,175.00,152.38,-22.62
2016,4,11,12,25,0,0.44,9.50,178.00,155.38,-22.62
2016,4,11,12,55,0,0.47,10.00,188.00,165.38,-22.62
2016,4,11,13,25,0,0.49,9.10,173.00,150.38,-22.62
2016,4,11,13,55,0,0.39,12.50,176.00,153.38,-22.62
2016,4,11,14,25,0,0.43,11.80,179.00,156.38,-22.62
2016,4,11,14,55,0,0.42,14.30,180.00,157.38,-22.62
2016,4,11,15,25,0,0.45,12.50,183.00,160.38,-22.62
2016,4,11,15,55,0,0.43,9.50,181.00,158.38,-22.62
2016,4,11,16,25,0,0.43,12.50,182.00,159.38,-22.62
2016,4,11,16,55,0,0.50,9.10,177.00,154.38,-22.62
2016,4,11,17,25,0,0.52,14.30,183.00,160.38,-22.62
2016,4,11,17,55,0,0.56,14.30,175.00,152.38,-22.62
2016,4,11,18,25,0,0.63,13.30,172.00,149.38,-22.62
2016,4,11,18,55,0,0.55,10.00,178.00,155.38,-22.62
2016,4,11,19,25,0,0.55,13.30,172.00,149.38,-22.62
2016,4,11,19,55,0,0.54,13.30,180.00,157.38,-22.62
2016,4,11,20,25,0,0.51,12.50,186.00,163.38,-22.62
2016,4,11,20,55,0,0.48,9.10,174.00,151.38,-22.62
2016,4,11,21,25,0,0.45,14.30,157.00,134.38,-22.62
2016,4,11,21,55,0,0.45,10.50,169.00,146.38,-22.62
2016,4,11,22,25,0,0.52,9.10,176.00,153.38,-22.62
2016,4,11,22,55,0,0.54,9.50,195.00,172.38,-22.62
2016,4,11,23,25,0,0.55,10.00,194.00,171.38,-22.62
2016,4,11,23,55,0,0.51,9.10,187.00,164.38,-22.62
2016,4,12,0,25,0,0.46,9.10,183.00,160.38,-22.62
2016,4,12,0,55,0,0.46,9.50,191.00,168.38,-22.62
2016,4,12,1,25,0,0.43,9.50,185.00,162.38,-22.62
2016,4,12,1,55,0,0.46,9.10,190.00,167.38,-22.62
2016,4,12,2,25,0,0.43,9.50,196.00,173.38,-22.62
2016,4,12,2,55,0,0.41,9.10,188.00,165.38,-22.62
2016,4,12,3,25,0,0.39,14.30,195.00,172.38,-22.62
2016,4,12,3,55,0,0.42,9.50,192.00,169.38,-22.62
2016,4,12,4,25,0,0.43,9.10,191.00,168.38,-22.62
2016,4,12,4,55,0,0.40,14.30,185.00,162.38,-22.62
2016,4,12,5,25,0,0.43,12.50,181.00,158.38,-22.62
2016,4,12,5,55,0,0.43,9.10,182.00,159.38,-22.62
2016,4,12,6,25,0,0.51,9.10,186.00,163.38,-22.62
2016,4,12,6,55,0,0.49,13.30,170.00,147.38,-22.62
2016,4,12,7,25,0,0.49,8.70,182.00,159.38,-22.62
2016,4,12,7,55,0,0.44,14.30,191.00,168.38,-22.62
2016,4,12,8,25,0,0.45,8.70,195.00,172.38,-22.62
2016,4,12,8,55,0,0.49,14.30,183.00,160.38,-22.62
2016,4,12,9,25,0,0.42,9.50,179.00,156.38,-22.62
2016,4,12,9,55,0,0.44,9.10,177.00,154.38,-22.62
2016,4,12,10,25,0,0.41,10.00,181.00,158.38,-22.62
2016,4,12,10,55,0,0.39,8.70,185.00,162.38,-22.62
2016,4,12,11,25,0,0.39,14.30,182.00,159.38,-22.62
2016,4,12,11,55,0,0.36,9.10,183.00,160.38,-22.62
2016,4,12,12,25,0,0.35,11.80,167.00,144.38,-22.59
2016,4,12,12,55,0,0.35,9.50,186.00,163.38,-22.59
2016,4,12,13,25,0,0.38,13.30,172.00,149.38,-22.59
2016,4,12,13,55,0,0.35,14.30,190.00,167.38,-22.59
2016,4,12,14,25,0,0.34,13.30,185.00,162.38,-22.59
2016,4,12,14,55,0,0.33,8.70,184.00,161.38,-22.59
2016,4,12,15,25,0,0.34,13.30,186.00,163.38,-22.59
2016,4,12,15,55,0,0.32,13.30,177.00,154.38,-22.59
2016,4,12,16,25,0,0.29,8.00,178.00,155.38,-22.59
2016,4,12,16,55,0,0.31,13.30,182.00,159.38,-22.59
2016,4,12,17,25,0,0.34,9.50,212.00,189.38,-22.59
2016,4,12,17,55,0,0.31,13.30,193.00,170.38,-22.59
2016,4,12,18,25,0,0.32,13.30,196.00,173.38,-22.59
2016,4,12,18,55,0,0.38,13.30,178.00,155.38,-22.59
2016,4,12,19,25,0,0.38,13.30,157.00,134.38,-22.59
2016,4,12,19,55,0,0.32,13.30,177.00,154.38,-22.59
2016,4,12,20,25,0,0.36,13.30,200.00,177.38,-22.59
2016,4,12,20,55,0,0.36,13.30,160.00,137.38,-22.59
2016,4,12,21,25,0,0.36,12.50,167.00,144.38,-22.59
2016,4,12,21,55,0,0.34,12.50,178.00,155.38,-22.59
2016,4,12,22,25,0,0.29,12.50,182.00,159.38,-22.59
2016,4,12,22,55,0,0.34,13.30,189.00,166.38,-22.59
2016,4,12,23,25,0,0.32,12.50,187.00,164.38,-22.59
2016,4,12,23,55,0,0.33,13.30,122.00,99.38,-22.59
2016,4,13,0,25,0,0.34,12.50,184.00,161.38,-22.59
2016,4,13,0,55,0,0.32,12.50,186.00,163.38,-22.59
2016,4,13,1,25,0,0.30,12.50,188.00,165.38,-22.59
2016,4,13,1,55,0,0.35,13.30,188.00,165.38,-22.59
2016,4,13,2,25,0,0.30,12.50,182.00,159.38,-22.59
2016,4,13,2,55,0,0.30,12.50,182.00,159.38,-22.59
2016,4,13,3,25,0,0.31,12.50,177.00,154.38,-22.59
2016,4,13,3,55,0,0.29,9.50,173.00,150.38,-22.59
2016,4,13,4,25,0,0.32,12.50,177.00,154.38,-22.59
2016,4,13,4,55,0,0.36,11.80,177.00,154.38,-22.59
2016,4,13,5,25,0,0.39,8.70,174.00,151.38,-22.59
2016,4,13,5,55,0,0.34,9.50,174.00,151.38,-22.59
2016,4,13,6,25,0,0.38,8.70,171.00,148.38,-22.59
2016,4,13,6,55,0,0.38,8.30,165.00,142.38,-22.59
2016,4,13,7,25,0,0.47,8.70,162.00,139.38,-22.59
2016,4,13,7,55,0,0.43,8.70,165.00,142.38,-22.59
2016,4,13,8,25,0,0.44,8.70,157.00,134.38,-22.59
2016,4,13,8,55,0,0.42,9.50,170.00,147.38,-22.59
2016,4,13,9,25,0,0.45,9.10,156.00,133.38,-22.59
2016,4,13,9,55,0,0.44,8.70,159.00,136.38,-22.59
2016,4,13,10,25,0,0.49,8.30,158.00,135.38,-22.59
2016,4,13,10,55,0,0.56,8.70,164.00,141.38,-22.59
2016,4,13,11,25,0,0.49,8.70,171.00,148.38,-22.59
2016,4,13,11,55,0,0.60,8.70,171.00,148.38,-22.59
2016,4,13,12,25,0,0.55,8.70,170.00,147.38,-22.59
2016,4,13,12,55,0,0.55,8.30,161.00,138.38,-22.59
2016,4,13,13,25,0,0.51,8.30,160.00,137.38,-22.59
2016,4,13,13,55,0,0.52,8.30,162.00,139.38,-22.59
2016,4,13,14,25,0,0.52,8.30,173.00,150.38,-22.59
2016,4,13,14,55,0,0.49,8.30,159.00,136.38,-22.59
2016,4,13,15,25,0,0.49,8.70,166.00,143.38,-22.59
2016,4,13,15,55,0,0.48,8.70,161.00,138.38,-22.59
2016,4,13,16,25,0,0.48,8.30,161.00,138.38,-22.59
2016,4,13,16,55,0,0.53,8.30,170.00,147.38,-22.59
2016,4,13,17,25,0,0.48,8.30,169.00,146.38,-22.59
2016,4,13,17,55,0,0.47,7.70,165.00,142.38,-22.59
2016,4,13,18,25,0,0.47,8.70,164.00,141.38,-22.59
2016,4,13,18,55,0,0.46,8.30,170.00,147.38,-22.59
2016,4,13,19,25,0,0.49,8.30,175.00,152.38,-22.59
2016,4,13,19,55,0,0.52,8.00,174.00,151.38,-22.59
2016,4,13,20,25,0,0.53,8.30,152.00,129.38,-22.59
2016,4,13,20,55,0,0.62,8.00,161.00,138.38,-22.59
2016,4,13,21,25,0,0.51,8.70,161.00,138.38,-22.59
2016,4,13,21,55,0,0.49,8.00,167.00,144.38,-22.59
2016,4,13,22,25,0,0.53,8.00,155.00,132.38,-22.59
2016,4,13,22,55,0,0.53,8.00,168.00,145.38,-22.59
2016,4,13,23,25,0,0.63,8.00,165.00,142.38,-22.59
2016,4,13,23,55,0,0.57,8.00,190.00,167.38,-22.59
2016,4,14,0,25,0,0.52,9.10,185.00,162.38,-22.59
2016,4,14,0,55,0,0.49,7.70,176.00,153.38,-22.59
2016,4,14,1,25,0,0.55,9.10,179.00,156.38,-22.59
2016,4,14,1,55,0,0.55,9.10,172.00,149.38,-22.59
2016,4,14,2,25,0,0.56,8.70,176.00,153.38,-22.59
2016,4,14,2,55,0,0.61,9.10,169.00,146.38,-22.59
2016,4,14,3,25,0,0.54,9.10,158.00,135.38,-22.59
2016,4,14,3,55,0,0.59,9.10,171.00,148.38,-22.59
2016,4,14,4,25,0,0.53,8.70,171.00,148.38,-22.59
2016,4,14,4,55,0,0.59,8.70,179.00,156.38,-22.59
2016,4,14,5,25,0,0.54,8.70,178.00,155.38,-22.59
2016,4,14,5,55,0,0.52,9.10,174.00,151.38,-22.59
2016,4,14,6,25,0,0.57,9.10,183.00,160.38,-22.59
2016,4,14,6,55,0,0.54,8.00,179.00,156.38,-22.59
2016,4,14,7,25,0,0.62,8.30,176.00,153.38,-22.59
2016,4,14,7,55,0,0.62,8.70,171.00,148.38,-22.59
2016,4,14,8,25,0,0.61,9.10,158.00,135.38,-22.59
2016,4,14,8,55,0,0.59,9.10,174.00,151.38,-22.59
2016,4,14,9,25,0,0.54,8.70,174.00,151.38,-22.59
2016,4,14,9,55,0,0.64,8.70,171.00,148.38,-22.59
2016,4,14,10,25,0,0.56,8.00,177.00,154.38,-22.59
2016,4,14,10,55,0,0.58,9.50,172.00,149.38,-22.59
2016,4,14,11,25,0,0.56,8.70,166.00,143.38,-22.59
2016,4,14,11,55,0,0.59,9.10,174.00,151.38,-22.59
2016,4,14,12,25,0,0.56,8.70,185.00,162.38,-22.59
2016,4,14,12,55,0,0.50,8.70,177.00,154.38,-22.59
2016,4,14,13,25,0,0.50,9.10,172.00,149.38,-22.59
2016,4,14,13,55,0,0.48,9.10,170.00,147.38,-22.59
2016,4,14,14,25,0,0.45,8.30,172.00,149.38,-22.59
2016,4,14,14,55,0,0.46,8.30,173.00,150.38,-22.59
2016,4,14,15,25,0,0.45,9.10,175.00,152.38,-22.59
2016,4,14,15,55,0,0.44,10.00,165.00,142.38,-22.59
2016,4,14,16,25,0,0.45,9.50,172.00,149.38,-22.59
2016,4,14,16,55,0,0.42,9.50,175.00,152.38,-22.59
2016,4,14,17,25,0,0.42,9.50,177.00,154.38,-22.59
2016,4,14,17,55,0,0.43,9.10,166.00,143.38,-22.59
2016,4,14,18,25,0,0.44,9.50,174.00,151.38,-22.59
2016,4,14,18,55,0,0.42,9.10,187.00,164.38,-22.59
2016,4,14,19,25,0,0.42,9.50,171.00,148.38,-22.59
2016,4,14,19,55,0,0.42,9.10,174.00,151.38,-22.59
2016,4,14,20,25,0,0.44,9.10,176.00,153.38,-22.59
2016,4,14,20,55,0,0.47,9.10,175.00,152.38,-22.59
2016,4,14,21,25,0,0.51,9.10,190.00,167.38,-22.59
2016,4,14,21,55,0,0.45,9.50,164.00,141.38,-22.59
2016,4,14,22,25,0,0.50,8.70,164.00,141.38,-22.59
2016,4,14,22,55,0,0.48,9.10,168.00,145.38,-22.59
2016,4,14,23,25,0,0.51,9.10,167.00,144.38,-22.59
2016,4,14,23,55,0,0.50,8.70,152.00,129.38,-22.59
2016,4,15,0,25,0,0.50,9.50,169.00,146.38,-22.59
2016,4,15,0,55,0,0.49,9.10,181.00,158.38,-22.59
2016,4,15,1,25,0,0.47,8.70,189.00,166.38,-22.59
2016,4,15,1,55,0,0.54,8.70,185.00,162.38,-22.59
2016,4,15,2,25,0,0.50,8.30,185.00,162.38,-22.59
2016,4,15,2,55,0,0.46,9.10,200.00,177.38,-22.59
2016,4,15,3,25,0,0.51,8.30,193.00,170.38,-22.59
2016,4,15,3,55,0,0.50,8.70,192.00,169.38,-22.59
2016,4,15,4,25,0,0.49,8.30,191.00,168.38,-22.59
2016,4,15,4,55,0,0.49,9.10,180.00,157.38,-22.59
2016,4,15,5,25,0,0.48,9.10,182.00,159.38,-22.59
2016,4,15,5,55,0,0.50,9.50,176.00,153.38,-22.59
2016,4,15,6,25,0,0.44,8.70,195.00,172.38,-22.59
2016,4,15,6,55,0,0.49,10.00,185.00,162.38,-22.59
2016,4,15,7,25,0,0.40,9.50,186.00,163.38,-22.59
2016,4,15,7,55,0,0.43,9.50,190.00,167.38,-22.59
2016,4,15,12,25,0,0.39,8.70,179.00,156.38,-22.59
2016,4,15,12,55,0,0.44,9.10,187.00,164.38,-22.59
2016,4,15,13,25,0,0.37,10.00,195.00,172.38,-22.59
2016,4,15,13,55,0,0.39,8.30,181.00,158.38,-22.62
2016,4,15,14,25,0,0.40,9.10,154.00,131.38,-22.62
2016,4,15,14,55,0,0.36,10.00,196.00,173.38,-22.62
2016,4,15,15,25,0,0.35,8.70,194.00,171.38,-22.62
2016,4,15,15,55,0,0.35,12.50,193.00,170.38,-22.62
2016,4,15,16,25,0,0.34,9.50,187.00,164.38,-22.62
2016,4,15,16,55,0,0.33,8.70,180.00,157.38,-22.62
2016,4,15,17,25,0,0.32,9.50,167.00,144.38,-22.62
2016,4,15,17,55,0,0.34,9.10,198.00,175.38,-22.62
2016,4,15,18,25,0,0.35,10.50,171.00,148.38,-22.62
2016,4,15,18,55,0,0.39,11.80,193.00,170.38,-22.62
2016,4,15,19,25,0,0.36,11.80,166.00,143.38,-22.62
2016,4,15,19,55,0,0.32,9.10,173.00,150.38,-22.62
2016,4,15,20,25,0,0.33,10.50,168.00,145.38,-22.62
2016,4,15,20,55,0,0.31,9.10,183.00,160.38,-22.62
2016,4,15,21,25,0,0.32,9.10,174.00,151.38,-22.62
2016,4,15,21,55,0,0.34,10.00,160.00,137.38,-22.62
2016,4,15,22,25,0,0.37,9.50,146.00,123.38,-22.62
2016,4,15,22,55,0,0.39,8.00,150.00,127.38,-22.62
2016,4,15,23,25,0,0.35,11.10,144.00,121.38,-22.62
2016,4,15,23,55,0,0.34,11.10,153.00,130.38,-22.62
2016,4,16,0,25,0,0.36,10.00,164.00,141.38,-22.62
2016,4,16,0,55,0,0.35,10.50,145.00,122.38,-22.62
2016,4,16,1,25,0,0.31,10.50,182.00,159.38,-22.62
2016,4,16,1,55,0,0.31,11.10,159.00,136.38,-22.62
2016,4,16,2,25,0,0.33,12.50,175.00,152.38,-22.62
2016,4,16,2,55,0,0.30,11.80,184.00,161.38,-22.62
2016,4,16,3,25,0,0.37,11.80,184.00,161.38,-22.62
2016,4,16,3,55,0,0.39,10.50,188.00,165.38,-22.62
2016,4,16,4,25,0,0.37,8.00,198.00,175.38,-22.62
2016,4,16,4,55,0,0.36,9.50,202.00,179.38,-22.62
2016,4,16,5,25,0,0.33,11.80,190.00,167.38,-22.62
2016,4,16,5,55,0,0.30,11.80,170.00,147.38,-22.62
2016,4,16,6,25,0,0.31,10.50,177.00,154.38,-22.62
2016,4,16,6,55,0,0.30,11.10,167.00,144.38,-22.62
2016,4,16,7,25,0,0.30,11.10,177.00,154.38,-22.62
2016,4,16,7,55,0,0.32,10.50,169.00,146.38,-22.62
2016,4,16,8,25,0,0.31,12.50,166.00,143.38,-22.62
2016,4,16,8,55,0,0.29,11.10,191.00,168.38,-22.62
2016,4,16,9,25,0,0.28,10.50,164.00,141.38,-22.62
2016,4,16,9,55,0,0.28,10.50,173.00,150.38,-22.62
2016,4,16,10,25,0,0.27,10.50,165.00,142.38,-22.62
2016,4,16,10,55,0,0.27,11.80,161.00,138.38,-22.62
2016,4,16,11,25,0,0.25,11.80,165.00,142.38,-22.62
2016,4,16,11,55,0,0.28,11.10,176.00,153.38,-22.62
2016,4,16,12,25,0,0.30,10.50,186.00,163.38,-22.62
2016,4,16,12,55,0,0.26,10.00,201.00,178.38,-22.62
2016,4,16,13,25,0,0.28,11.80,184.00,161.38,-22.62
2016,4,16,13,55,0,0.31,10.50,160.00,137.38,-22.62
2016,4,16,14,25,0,0.32,12.50,183.00,160.38,-22.62
2016,4,16,14,55,0,0.33,11.80,175.00,152.38,-22.62
2016,4,16,15,25,0,0.37,11.80,166.00,143.38,-22.62
2016,4,16,15,55,0,0.31,11.80,177.00,154.38,-22.62
2016,4,16,16,25,0,0.37,12.50,179.00,156.38,-22.62
2016,4,16,16,55,0,0.36,11.80,195.00,172.38,-22.62
2016,4,16,17,25,0,0.34,10.00,167.00,144.38,-22.62
2016,4,16,17,55,0,0.28,11.80,159.00,136.38,-22.62
2016,4,16,18,25,0,0.28,11.80,168.00,145.38,-22.62
2016,4,16,18,55,0,0.29,11.80,169.00,146.38,-22.62
2016,4,16,19,25,0,0.33,11.80,162.00,139.38,-22.62
2016,4,16,19,55,0,0.31,11.80,172.00,149.38,-22.62
2016,4,16,20,25,0,0.32,11.80,158.00,135.38,-22.62
2016,4,16,20,55,0,0.36,12.50,187.00,164.38,-22.62
2016,4,16,21,25,0,0.32,11.10,170.00,147.38,-22.62
2016,4,16,21,55,0,0.32,11.80,164.00,141.38,-22.62
2016,4,16,22,25,0,0.31,11.10,166.00,143.38,-22.62
2016,4,16,22,55,0,0.31,12.50,164.00,141.38,-22.62
2016,4,16,23,25,0,0.32,11.80,152.00,129.38,-22.62
2016,4,16,23,55,0,0.36,11.10,147.00,124.38,-22.62
2016,4,17,0,25,0,0.36,11.10,162.00,139.38,-22.62
2016,4,17,0,55,0,0.36,11.10,157.00,134.38,-22.62
2016,4,17,1,25,0,0.31,11.80,170.00,147.38,-22.62
2016,4,17,1,55,0,0.27,10.50,174.00,151.38,-22.62
2016,4,17,2,25,0,0.27,11.80,171.00,148.38,-22.62
2016,4,17,2,55,0,0.26,10.50,179.00,156.38,-22.62
2016,4,17,3,25,0,0.28,11.80,171.00,148.38,-22.62
2016,4,17,3,55,0,0.29,11.10,173.00,150.38,-22.62
2016,4,17,4,25,0,0.28,11.80,166.00,143.38,-22.62
2016,4,17,4,55,0,0.28,11.10,163.00,140.38,-22.62
2016,4,17,5,25,0,0.28,10.50,176.00,153.38,-22.62
2016,4,17,5,55,0,0.28,12.50,175.00,152.38,-22.62
2016,4,17,6,25,0,0.27,11.10,178.00,155.38,-22.62
2016,4,17,6,55,0,0.24,12.50,173.00,150.38,-22.62
2016,4,17,7,25,0,0.27,11.80,164.00,141.38,-22.62
2016,4,17,7,55,0,0.24,11.80,169.00,146.38,-22.62
2016,4,17,8,25,0,0.24,12.50,165.00,142.38,-22.62
2016,4,17,8,55,0,0.24,11.80,170.00,147.38,-22.62
2016,4,17,9,25,0,0.23,11.80,169.00,146.38,-22.62
2016,4,17,9,55,0,0.27,11.80,157.00,134.38,-22.62
2016,4,17,10,25,0,0.27,11.10,159.00,136.38,-22.62
2016,4,17,10,55,0,0.34,12.50,149.00,126.38,-22.62
2016,4,17,11,25,0,0.31,10.50,156.00,133.38,-22.62
2016,4,17,11,55,0,0.29,12.50,165.00,142.38,-22.62
2016,4,17,12,25,0,0.35,11.80,161.00,138.38,-22.62
2016,4,17,12,55,0,0.33,11.80,150.00,127.38,-22.62
2016,4,17,13,25,0,0.33,11.80,155.00,132.38,-22.62
2016,4,17,13,55,0,0.35,12.50,148.00,125.38,-22.62
2016,4,17,14,25,0,0.38,12.50,155.00,132.38,-22.62
2016,4,17,14,55,0,0.35,12.50,161.00,138.38,-22.62
2016,4,17,15,25,0,0.35,12.50,172.00,149.38,-22.62
2016,4,17,15,55,0,0.36,11.80,175.00,152.38,-22.62
2016,4,17,16,25,0,0.34,12.50,155.00,132.38,-22.62
2016,4,17,16,55,0,0.30,12.50,180.00,157.38,-22.62
2016,4,17,17,25,0,0.32,12.50,179.00,156.38,-22.62
2016,4,17,17,55,0,0.35,11.80,160.00,137.38,-22.62
2016,4,17,18,25,0,0.29,11.10,161.00,138.38,-22.62
2016,4,17,18,55,0,0.34,11.10,167.00,144.38,-22.62
2016,4,17,19,25,0,0.33,11.10,171.00,148.38,-22.62
2016,4,17,19,55,0,0.38,12.50,161.00,138.38,-22.62
2016,4,17,20,25,0,0.32,12.50,165.00,142.38,-22.62
2016,4,17,20,55,0,0.31,11.10,175.00,152.38,-22.62
2016,4,17,21,25,0,0.34,11.80,173.00,150.38,-22.62
2016,4,17,21,55,0,0.35,11.10,166.00,143.38,-22.62
2016,4,17,22,25,0,0.35,11.10,173.00,150.38,-22.62
2016,4,17,22,55,0,0.39,11.80,157.00,134.38,-22.62
2016,4,17,23,25,0,0.35,11.80,160.00,137.38,-22.62
2016,4,17,23,55,0,0.31,10.50,170.00,147.38,-22.62
2016,4,18,0,25,0,0.35,12.50,139.00,116.38,-22.62
2016,4,18,0,55,0,0.34,10.00,159.00,136.38,-22.62
2016,4,18,1,25,0,0.32,12.50,151.00,128.38,-22.62
2016,4,18,1,55,0,0.33,12.50,141.00,118.38,-22.62
2016,4,18,2,25,0,0.28,12.50,142.00,119.38,-22.62
2016,4,18,2,55,0,0.30,12.50,168.00,145.38,-22.62
2016,4,18,3,25,0,0.23,11.80,163.00,140.38,-22.62
2016,4,18,3,55,0,0.24,11.80,165.00,142.38,-22.62
2016,4,18,4,25,0,0.25,11.10,171.00,148.38,-22.62
2016,4,18,4,55,0,0.25,11.80,159.00,136.38,-22.62
